"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",208,563900,0.00804433321415803,0.0239694933720719,0.144742184328055,0.100716137123189,0.00428439086804788,"2007-01","2007-Q1",630800,-0.106055802155992,"2005-05"
2015-02-28,"Silver Lake","CA","Los Angeles","Los Angeles","Los Angeles",209,803900,0.0142568761039616,0.0318316005647542,0.00311954080359371,0.0489286386873862,0.0199347528891842,"2014-03","2014-Q1",804000,-0.000124378109452736,"2014-03"
2015-02-28,"Green Valley North","NV","Las Vegas","Clark","Henderson",210,218200,0.00831792975970425,0.0268235294117647,0.106490872210953,0.0551926075837108,-0.0356822058241185,"2006-04","2006-Q2",337400,-0.353289863663308,"2004-02"
2015-02-28,"Woodhaven","NY","New York","Queens","New York",211,411700,0.0039014874420873,0.0190594059405941,0.083421052631579,0.0376721773888105,0.0152717541174019,"2007-05","2007-Q2",469400,-0.122922880272689,"2005-12"
2015-02-28,"Charleston Heights","NV","Las Vegas","Clark","Las Vegas",212,127200,0.00632911392405063,0.0192307692307692,0.0918454935622318,0.0745208058321289,-0.044103426932785,"2006-11","2006-Q4",245800,-0.482506102522376,"2003-02"
2015-02-28,"Venice","CA","Los Angeles","Los Angeles","Los Angeles",213,1371000,0.00801411660907286,0.0280443911217756,0.0555897751770865,0.0985028599363538,0.0442013925588762,"2015-02","2015-Q1",1371000,0,"2015-02"
2015-02-28,"Kalihi-Palama","HI","Honolulu","Honolulu","Honolulu",214,522800,0.00538461538461538,0.0185076953048899,0.0593718338399189,0.0367884904873197,0.0343661973750868,"2015-02","2015-Q1",522800,0,"2015-02"
2015-02-28,"Chatsworth","CA","Los Angeles","Los Angeles","Los Angeles",215,539500,0.00746965452847806,0.0235249478277367,0.0910010111223458,0.0444323921878296,-0.00322294086053765,"2006-02","2006-Q1",649100,-0.168849175781852,"2004-11"
2015-02-28,"Berryessa","CA","San Jose","Santa Clara","San Jose",216,777200,0.0114523685580427,0.0350246371021441,0.124746743849493,0.0834005278599372,0.0242178299740141,"2015-02","2015-Q1",777200,0,"2015-02"
2015-02-28,"Wakefield","NY","New York","Bronx","New York",217,353500,0.0114449213161659,0.0333235895936861,0.065722037986132,0.00758100916708848,0.0122747068298774,"2007-07","2007-Q3",423800,-0.165880132137801,"2005-10"
2015-02-28,"Westchester","CA","Los Angeles","Los Angeles","Los Angeles",218,833900,0.00883135736752964,0.0259596456692913,0.0449874686716792,0.0362787718813842,0.0153317469249756,"2015-02","2015-Q1",833900,0,"2015-02"
2015-02-28,"Downtown","CA","Los Angeles","Los Angeles","Los Angeles",219,478900,0.00715036803364879,0.0152639389442442,0.0481505799956227,0.0661247590662393,0.0312648547561647,"2007-04","2007-Q2",491200,-0.0250407166123779,"2006-08"
2015-02-28,"Dyker Heights","NY","New York","Kings","New York",220,757600,0.000264061262212833,0.00878828229027963,0.0994050210419388,0.0502121890628728,0.0309227639876968,"2015-02","2015-Q1",757600,0,"2015-02"
2015-02-28,"Hyde Park","CA","Los Angeles","Los Angeles","Los Angeles",221,367900,0.00849780701754386,0.024505708716235,0.0776215582893966,0.0766553072150393,-0.00177648426518884,"2007-02","2007-Q1",501800,-0.266839378238342,"2005-02"
2015-02-28,"South Loop","IL","Chicago","Cook","Chicago",222,186300,-0.0127186009538951,-0.0562310030395137,-0.152796725784447,-0.0382387247563792,-0.0116679415733896,"2008-05","2008-Q2",240600,-0.22568578553616,"2003-09"
2015-02-28,"Shelby Forest-Frayser","TN","Memphis","Shelby","Memphis",223,38800,0,-0.0202020202020202,-0.124153498871332,-0.0471578610802912,-0.0413700310780585,"2007-05","2007-Q2",64000,-0.39375,
2015-02-28,"Powers","CO","Colorado Springs","El Paso","Colorado Springs",224,229100,0.00526546731022378,0.0173179396092362,0.038060715903942,0.0190225766062941,0.0111275481212563,"2007-06","2007-Q2",229200,-0.00043630017452007,"2007-06"
2015-02-28,"Hollis","NY","New York","Queens","New York",225,398200,0.00251762336354481,0.00555555555555556,0.0316062176165803,0.0174523925403496,0.0159562563876086,"2007-04","2007-Q2",463200,-0.140328151986183,"2006-01"
2015-02-28,"Southwest","NV","Reno","Washoe","Reno",226,332700,0.0115536637275768,0.0319478908188586,0.130479102956167,0.0424938250915106,-0.0230552307653109,"2005-11","2005-Q4",455600,-0.269754170324846,"2004-05"
2015-02-28,"Rancho Charleston","NV","Las Vegas","Clark","Las Vegas",227,143100,0.00421052631578947,0.0206847360912981,0.0940366972477064,0.0612587252083163,-0.0409130300731437,"2006-11","2006-Q4",277100,-0.483579935041501,"2003-08"
2015-02-28,"Brentwood","CA","Los Angeles","Los Angeles","Los Angeles",228,2314800,0.00897916485049255,0.0181210415200563,0.177416073245168,0.0731288762285629,0.0367509700629751,"2015-02","2015-Q1",2314800,0,"2015-02"
2015-02-28,"Mattapan","MA","Boston","Suffolk","Boston",229,322000,0.0218978102189781,0.0519438092126756,0.194362017804154,0.0839337050576548,0.00713558379498735,"2015-02","2015-Q1",322000,0,"2015-02"
2015-02-28,"West Lawn","IL","Chicago","Cook","Chicago",230,155700,-0.000641848523748395,0.00322164948453608,0.05416384563304,-0.00456119363183505,-0.0336710334492947,"2006-10","2006-Q4",253600,-0.386041009463722,"2002-04"
2015-02-28,"La Sierra","CA","Riverside","Riverside","Riverside",231,303500,0.0103195739014647,0.0277683711479851,0.121167343923162,0.0976218481617557,-0.0137588223973705,"2006-08","2006-Q3",426200,-0.287893007977475,"2004-07"
2015-02-28,"West","CA","Fresno","Fresno","Fresno",232,175800,0.00514579759862779,0.021499128413713,0.119032463399109,0.0506780676889382,-0.0304069976944871,"2006-04","2006-Q2",290200,-0.39421088904204,"2004-02"
2015-02-28,"St. Albans","NY","New York","Queens","New York",233,371600,0.00486749594375338,0.0133624215980365,0.022002200220022,0.018413088910556,0.0155709384617646,"2007-05","2007-Q2",435900,-0.147510896994724,"2005-12"
2015-02-28,"Olney","PA","Philadelphia","Philadelphia","Philadelphia",234,80800,0.00372670807453416,0.0214917825537295,0.074468085106383,-0.0211180198906628,0.00815082256222621,"2007-09","2007-Q3",93800,-0.138592750533049,"2005-09"
2015-02-28,"Berclair-Highland Heights","TN","Memphis","Shelby","Memphis",235,37400,0.00808625336927224,0.0108108108108108,-0.117924528301887,-0.0560386530168737,-0.0442387303439088,"2007-02","2007-Q1",60900,-0.385878489326765,
2015-02-28,"Southwest Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",236,313000,0.00449293966623877,0.0136010362694301,0.0653505786249149,0.0233381494075202,0.0145501823282608,"2015-02","2015-Q1",313000,0,"2015-02"
2015-02-28,"South Boston","MA","Boston","Suffolk","Boston",237,501600,0.0162074554294976,0.0398009950248756,0.0627118644067797,0.0721272147034675,0.0301760944511065,"2015-02","2015-Q1",501600,0,"2015-02"
2015-02-28,"Riverview West","CA","Los Angeles","Orange","Santa Ana",238,440800,0.00478687029860953,0.0142659917165209,0.0970632155301145,0.0549194544761307,-0.00885435053265504,"2006-12","2006-Q4",606500,-0.27320692497939,"2004-09"
2015-02-28,"Lincoln Heights","CA","Los Angeles","Los Angeles","Los Angeles",239,372600,0.0013437248051599,0.00648298217179903,0.0431131019036954,0.0558822558629781,0.0137618620963134,"2006-10","2006-Q4",457700,-0.185929648241206,"2005-09"
2015-02-28,"Whitney","NV","Las Vegas","Clark","Las Vegas",240,142400,0.00707213578500707,0.0244604316546763,0.12480252764613,0.0802565950643055,-0.0407634140574541,"2006-07","2006-Q3",254500,-0.440471512770138,"2003-08"
2015-02-28,"Cobbs Creek","PA","Philadelphia","Philadelphia","Philadelphia",241,72600,0.00693481276005548,0.0401146131805158,0.12210200927357,-0.0139933758618221,0.0172285009857427,"2010-07","2010-Q3",78500,-0.0751592356687898,"2007-07"
2015-02-28,"Corona Valley","CA","Riverside","Riverside","Eastvale",242,502300,0.00339592489013184,0.0116817724068479,0.0514967552857442,0.0606494693007016,-0.0063242132534943,"2006-08","2006-Q3",624400,-0.195547725816784,"2004-08"
2015-02-28,"Throggs Neck","NY","New York","Bronx","New York",243,386300,0.00651380927566441,0.0222281026726647,0.0389994620763852,-0.00459554813162766,0.00201543134670668,"2007-02","2007-Q1",469300,-0.176859151928404,"2005-05"
2015-02-28,"Holmesburg-Torresdale","PA","Philadelphia","Philadelphia","Philadelphia",244,116400,0.00605012964563526,0.014821272885789,0.045822102425876,-0.0200420884861003,0.00649778383852473,"2006-07","2006-Q3",140600,-0.172119487908962,"2005-05"
2015-02-28,"Mayfair","PA","Philadelphia","Philadelphia","Philadelphia",245,125700,-0.00396196513470681,-0.00158856235107228,0.0202922077922078,-0.0236779778109752,-0.00188952193217529,"2006-05","2006-Q2",160700,-0.217797137523335,"2005-02"
2015-02-28,"Edgewater Beach","IL","Chicago","Cook","Chicago",246,132200,-0.00226415094339623,-0.00526711813393529,-0.0863856254319281,-0.0355154933684085,-0.0250638221066931,"2007-12","2007-Q4",181700,-0.27242707760044,"2001-07"
2015-02-28,"West Hills","CA","Los Angeles","Los Angeles","Los Angeles",247,626100,0.00320461464508893,0.0126152353226589,0.0292618773631432,0.0362055374573149,0.00411660718609475,"2006-06","2006-Q2",728300,-0.140326788411369,"2005-05"
2015-02-28,"North Central","CA","Los Angeles","Los Angeles","Pasadena",248,534600,0.0073487846240814,0.0177041690462593,0.0828438322868139,0.050538816286156,0.00982620005761037,"2006-06","2006-Q2",576100,-0.0720361048429092,"2005-08"
2015-02-28,"Fort Greene","NY","New York","Kings","New York",249,931700,0.00626417539691111,0.01194743130227,0.165499124343257,0.0949783972685039,0.0849413860661734,"2015-02","2015-Q1",931700,0,"2015-02"
2015-02-28,"14621","NY","Rochester","Monroe","Rochester",250,44800,0.00448430493273543,0,-0.0365591397849462,-0.000890473362948896,-0.00687554170737015,"2005-05","2005-Q2",48100,-0.0686070686070686,"2003-06"
2015-02-28,"Del Rey","CA","Los Angeles","Los Angeles","Los Angeles",251,780600,0.00826659777835185,0.0202587897006927,0.0468016628671047,0.0494243003477217,0.0171398790667026,"2015-02","2015-Q1",780600,0,"2015-02"
2015-02-28,"Bustleton","PA","Philadelphia","Philadelphia","Philadelphia",252,199600,-0.001001001001001,-0.000500751126690035,0.0121703853955375,-0.0103895951547314,-0.00329616131344845,"2007-08","2007-Q3",232500,-0.141505376344086,"2004-12"
2015-02-28,"Northwest Anaheim","CA","Los Angeles","Orange","Anaheim",253,413500,0.00388443797038116,0.00902879453391899,0.0358216432865731,0.0672055085474952,-0.0120087963995936,"2006-07","2006-Q3",561200,-0.263186029935852,"2004-07"
2015-02-28,"Whitestone","NY","New York","Queens","New York",254,749400,0.00455764075067024,0.00874949522142953,0.051641874824586,0.0283000727401115,0.0229446077812849,"2015-02","2015-Q1",749400,0,"2015-02"
2015-02-28,"Mears Corner","VA","Virginia Beach","Virginia Beach City","Virginia Beach",255,238400,0.00378947368421053,0.00294488851493479,0.0114552397114977,-0.00601411126220919,0.00820215040585492,"2007-03","2007-Q1",269700,-0.116054875787913,"2005-07"
2015-02-28,"Glendale","NY","New York","Queens","New York",256,492800,0.00223713646532438,0.00550907977963681,0.0657439446366782,0.0188812499713022,0.0177978998828718,"2007-04","2007-Q2",505400,-0.0249307479224377,"2006-08"
2015-02-28,"Hyde Park","MA","Boston","Suffolk","Boston",257,335900,0.0111378687537628,0.023149558330795,0.0523182957393484,0.0507087347538884,-0.000445468098972168,"2006-01","2006-Q1",351400,-0.0441092771770063,"2005-02"
2015-02-28,"Old Brooklyn","OH","Cleveland","Cuyahoga","Cleveland",258,65000,-0.00459418070444104,-0.0166414523449319,0.0093167701863354,-0.0297619281072626,-0.0428315201104904,"2005-08","2005-Q3",102500,-0.365853658536585,
2015-02-28,"Middle Village","NY","New York","Queens","New York",259,595000,0.0064276048714479,0.0129383724889343,0.0822117133503092,0.0310678163716143,0.0275740416169399,"2015-02","2015-Q1",595000,0,"2015-02"
2015-02-28,"Homecrest","NY","New York","Kings","New York",260,592600,0,-0.00151642796967144,0.0295343988881168,0.0129776935655173,0.0159639132699023,"2006-07","2006-Q3",632000,-0.0623417721518987,"2006-02"
2015-02-28,"West Raleigh","NC","Raleigh","Wake","Raleigh",261,147400,0.00408719346049046,0.0137551581843191,0.00820793433652531,0.00328864322748657,0.0142120155062631,"2008-09","2008-Q3",147800,-0.0027063599458728,"2008-08"
2015-02-28,"Kingsessing","PA","Philadelphia","Philadelphia","Philadelphia",262,54000,-0.0287769784172662,-0.0969899665551839,-0.0862944162436548,-0.0285021718806205,0.00692314205934519,"2009-02","2009-Q1",67900,-0.204712812960236,"2005-08"
2015-02-28,"Prospect Lefferts Gardens","NY","New York","Kings","New York",263,1278700,0.0112297350731514,0.0307109463162986,0.268551587301587,0.101048191634655,0.0776195253927381,"2015-02","2015-Q1",1278700,0,"2015-02"
2015-02-28,"South Corona","CA","Riverside","Riverside","Corona",264,491600,0.00162999185004075,0.00717066174964147,0.0278068158059795,0.0592238410488122,-0.0147054437486005,"2006-04","2006-Q2",650300,-0.244041211748424,"2004-05"
2015-02-28,"Makiki-Lower Punchbowl-Tantalus","HI","Honolulu","Honolulu","Honolulu",265,372000,0.00350687887779876,0.0075839653304442,-0.0264328709761842,0.025558183961377,0.0241243969705818,"2014-02","2014-Q1",382100,-0.0264328709761842,"2013-10"
2015-02-28,"Kingsbridge","NY","New York","Bronx","New York",266,435800,0.0177487155534797,0.0420851267336203,0.0167988800746617,0.00559997691279546,0.00775539821266125,"2008-08","2008-Q3",510900,-0.146995498140536,"2005-10"
2015-02-28,"Marquette Park","IL","Chicago","Cook","Chicago",267,110300,-0.0116487455197133,-0.027336860670194,-0.0588737201365188,-0.0321829422396701,-0.0410888785700252,"2006-11","2006-Q4",197400,-0.441236068895643,"2001-09"
2015-02-28,"The Colony","CA","Los Angeles","Orange","Anaheim",268,434700,0.00601712566535524,0.0121071012805588,0.033032319391635,0.0585914391128606,-0.00940906480212111,"2007-02","2007-Q1",580300,-0.250904704463209,"2004-07"
2015-02-28,"Hollywood Hills","CA","Los Angeles","Los Angeles","Los Angeles",269,1624500,0.00557103064066852,0.0228560634680771,0.140560275222917,0.059829092304778,0.0291416716598247,"2015-02","2015-Q1",1624500,0,"2015-02"
2015-02-28,"Brighton Beach","NY","New York","Kings","New York",270,621400,-0.0116112613329092,0.000483014007406215,-0.0147455208498494,0.0224905231119252,0.0572851321979388,"2014-04","2014-Q2",639000,-0.0275430359937402,"2014-01"
2015-02-28,"Juniata Park-Feltonville","PA","Philadelphia","Philadelphia","Philadelphia",271,73900,-0.00269905533063428,0.0137174211248285,0.0980683506686479,-0.019868208054544,0.0118308273552461,"2007-11","2007-Q4",86900,-0.149597238204833,"2005-11"
2015-02-28,"Bronzeville","IL","Chicago","Cook","Chicago",272,177500,-0.00727069351230425,-0.0187949143173024,0,-0.0376080547930822,-0.0236507856754563,"2007-02","2007-Q1",255500,-0.305283757338552,"2002-08"
2015-02-28,"Greenpoint","NY","New York","Kings","New York",273,805100,0.00361505858888058,0.0195010763581107,0.12084087428651,0.11176832614188,,"2015-02","2015-Q1",805100,0,"2015-02"
2015-02-28,"West Oak Lane","PA","Philadelphia","Philadelphia","Philadelphia",274,114500,-0.00348128807658834,-0.0171673819742489,0.0123784261715296,-0.00465056331571356,0.0277292880839533,"2010-01","2010-Q1",117700,-0.0271877655055225,"2009-09"
2015-02-28,"Torresdale","PA","Philadelphia","Philadelphia","Philadelphia",275,172600,-0.00173510699826489,-0.00861573808156232,-0.0023121387283237,-0.0144184523661559,0.000814763233551563,"2007-08","2007-Q3",198800,-0.131790744466801,"2005-03"
2015-02-28,"Otay Mesa West","CA","San Diego","San Diego","San Diego",276,363900,0.00831255195344971,0.03439454235361,0.119692307692308,0.089732921773741,-0.0216632099138689,"2006-04","2006-Q2",469200,-0.224424552429668,"2004-04"
2015-02-28,"Downtown","NJ","New York","Hudson","Jersey City",277,600700,0.00873215785054576,0.0186535526538918,0.114471243042672,0.0490496248936427,0.0461435135573007,"2015-02","2015-Q1",600700,0,"2015-02"
2015-02-28,"Gold  Coast","IL","Chicago","Cook","Chicago",278,299200,-0.00598006644518272,-0.0125412541254125,-0.0745437673987009,-0.0147028862102353,-0.00563674374259915,"2008-02","2008-Q1",344500,-0.131494920174165,"2004-09"
2015-02-28,"Rochdale","NY","New York","Queens","New York",279,378800,0.00264690312334569,0.0066436353972894,0.0443893024538186,0.0202920961595932,0.0162206720861215,"2007-04","2007-Q2",447800,-0.154086645824029,"2006-01"
2015-02-28,"Belmont Central","IL","Chicago","Cook","Chicago",280,208400,-0.00997624703087886,-0.0202162670427833,0.0493454179254783,0.00546267392040223,-0.0318996574014601,"2006-05","2006-Q2",329000,-0.366565349544073,"2002-02"
2015-02-28,"Bay Terraces","CA","San Diego","San Diego","San Diego",281,351400,0.00716537689882488,0.0215116279069767,0.0736327528261534,0.0825073579395599,-0.0242987330835504,"2006-04","2006-Q2",468900,-0.250586478993389,"2004-02"
2015-02-28,"Columbia Heights","DC","Washington","District of Columbia","Washington",282,529800,0.010490177379363,0.0253532030191601,0.0687916078273149,0.0669333506768408,0.0321729298827513,"2015-02","2015-Q1",529800,0,"2015-02"
2015-02-28,"Somerton","PA","Philadelphia","Philadelphia","Philadelphia",283,205300,-0.0014591439688716,-0.0125060125060125,-0.00773320444659256,-0.0156079941912085,-0.00716210726564248,"2006-07","2006-Q3",243300,-0.156185778873818,"2004-10"
2015-02-28,"Wynnefield","PA","Philadelphia","Philadelphia","Philadelphia",284,117200,-0.0101351351351351,-0.033003300330033,-0.0208855472013367,-0.00371255612219223,0.0178449175286752,"2007-10","2007-Q4",124800,-0.0608974358974359,"2007-06"
2015-02-28,"Hawaii Kai","HI","Honolulu","Honolulu","Honolulu",285,868200,0.00953488372093023,0.0266051791415396,0.0782414307004471,0.0600554115432179,0.0304190341760262,"2015-02","2015-Q1",868200,0,"2015-02"
2015-02-28,"La Jolla","CA","San Diego","San Diego","San Diego",286,1571600,0.00473085283211866,0.0174802537873883,0.0842359434287685,0.0462026688001682,0.0106446380816589,"2015-02","2015-Q1",1571600,0,"2015-02"
2015-02-28,"Roslindale","MA","Boston","Suffolk","Boston",287,409100,0.0148846440089308,0.036483405117811,0.084858127817555,0.0503544995711938,0.00855323893361049,"2015-02","2015-Q1",409100,0,"2015-02"
2015-02-28,"Poly High District","CA","Los Angeles","Los Angeles","Long Beach",288,377500,0.0120643431635389,0.0325492341356674,0.199174078780178,0.087747480024388,0.00400746072208702,"2006-08","2006-Q3",457100,-0.174141325749289,"2005-06"
2015-02-28,"West Roxbury","MA","Boston","Suffolk","Boston",289,471000,0.014648858250754,0.0288335517693316,0.0615280594996619,0.0508218168075962,0.0102110956416128,"2015-02","2015-Q1",471000,0,"2015-02"
2015-02-28,"Sawtelle","CA","Los Angeles","Los Angeles","Los Angeles",290,731900,0.00854347526526113,0.0230640201285994,0.031862399548851,0.0295579169804816,0.0127509793710574,"2015-02","2015-Q1",731900,0,"2015-02"
2015-02-28,"Center City West","PA","Philadelphia","Philadelphia","Philadelphia",291,450400,0.00222518914107699,0.00200222469410456,0.0144144144144144,0.00661229620029058,0.0242028147842801,"2014-06","2014-Q2",458800,-0.018308631211857,"2014-05"
2015-02-28,"Saugus","CA","Los Angeles","Los Angeles","Santa Clarita",292,452700,0.00734312416555407,0.0214350180505415,0.0712257453857075,0.0463106804933784,-0.0036372336030609,"2006-04","2006-Q2",554200,-0.183146878383255,"2004-10"
2015-02-28,"Summerlin South","NV","Las Vegas","Clark","Las Vegas",293,347700,0.00491329479768786,0.0199471985919625,0.106972301814709,0.0519627487950869,-0.024634224812453,"2006-03","2006-Q1",487200,-0.286330049261084,"2004-03"
2015-02-28,"Payne Phalen","MN","Minneapolis-St Paul","Ramsey","Saint Paul",294,129300,0.00310318076027929,0.00858034321372855,0.0939086294416244,0.0284103593866381,-0.027394994394045,"2006-09","2006-Q3",178300,-0.274817722938867,"2002-01"
2015-02-28,"The Lakes","NV","Las Vegas","Clark","Las Vegas",295,251400,0.00479616306954436,0.016579053780833,0.0666100975816716,0.0640645818406147,-0.0362283659888143,"2006-04","2006-Q2",380700,-0.339637509850276,"2004-02"
2015-02-28,"Clinton","NY","New York","New York","New York",296,1015300,0.018457217373859,0.0634754373101498,0.164334862385321,0.0623038071231361,0.0745031505831453,"2015-02","2015-Q1",1015300,0,"2015-02"
2015-02-28,"Jefferson Park","CA","Los Angeles","Los Angeles","Los Angeles",297,444600,0.00793470868283836,0.019023607609443,0.163874345549738,0.0849113626559488,0.0108294644179219,"2007-04","2007-Q2",537600,-0.172991071428571,"2005-06"
2015-02-28,"Pacific Beach","CA","San Diego","San Diego","San Diego",298,692300,0.00712830957230143,0.0244155075466114,0.00014446691707599,0.0331624903590984,0.000260375375248367,"2005-11","2005-Q4",710700,-0.0258899676375405,"2005-03"
2015-02-28,"Tarzana","CA","Los Angeles","Los Angeles","Los Angeles",299,707100,0.00511727078891258,0.0206408775981524,0.119360455912617,0.064093831661469,0.0140692985155133,"2006-09","2006-Q3",750100,-0.0573256899080123,"2005-11"
2015-02-28,"Capitol Hill","WA","Seattle","King","Seattle",300,426200,0.00661313179026925,0.0179125865775018,0.0676352705410822,0.0375270807797659,0.029686402294145,"2015-02","2015-Q1",426200,0,"2015-02"
2015-02-28,"Valley Glen","CA","Los Angeles","Los Angeles","Los Angeles",301,595400,0.00353952469239845,0.00812732814087369,0.0908757786735068,0.0568910376441218,0.00944103273218611,"2006-08","2006-Q3",656500,-0.0930693069306931,"2005-08"
2015-02-28,"South Chicago","IL","Chicago","Cook","Chicago",302,110500,-0.0357766143106457,-0.0776293823038397,-0.175988068605518,-0.036098090536008,-0.023454654752839,"2006-12","2006-Q4",166300,-0.335538184004811,"2002-01"
2015-02-28,"West Pullman","IL","Chicago","Cook","Chicago",303,84200,-0.0117370892018779,-0.032183908045977,-0.121085594989562,-0.0544480815150443,-0.0313645634850332,"2007-12","2007-Q4",136200,-0.381791483113069,"2000-08"
2015-02-28,"Overbrook","PA","Philadelphia","Philadelphia","Philadelphia",304,114000,0.0160427807486631,0.0575139146567718,0.0516605166051661,-0.00415814824211236,0.0264576447107541,"2010-06","2010-Q2",120500,-0.0539419087136929,"2010-01"
2015-02-28,"Roxborough","PA","Philadelphia","Philadelphia","Philadelphia",305,212000,-0.00141309467734338,-0.00841908325537886,-0.00934579439252336,-0.019888125917745,0.0014741460976615,"2007-07","2007-Q3",239000,-0.112970711297071,"2005-04"
2015-02-28,"Bellerose","NY","New York","Queens","New York",306,498500,0,-0.000601443464314354,0.0391911611423807,0.0289066767040174,0.0128146116322418,"2007-02","2007-Q1",538300,-0.073936466654282,"2005-12"
2015-02-28,"Gateway - Green Valley Ranch","CO","Denver","Denver","Denver",307,224600,0.0149118843199277,0.0500233754090697,0.21143473570658,0.0849552630399695,0.0116679127699226,"2015-02","2015-Q1",224600,0,"2015-02"
2015-02-28,"Westwood","OH","Cincinnati","Hamilton","Cincinnati",308,80600,0.00124223602484472,0.00624219725343321,0.0267515923566879,-0.0144851133832371,-0.0281169103683283,"2007-02","2007-Q1",109300,-0.262580054894785,"1997-05"
2015-02-28,"Eastside-ENACT","WA","Seattle","Pierce","Tacoma",309,158300,0.00892288081580625,0.0259235255994815,0.0602813127930342,0.00513176412944327,0.000697551865409762,"2007-04","2007-Q2",204700,-0.226673180263801,"2005-03"
2015-02-28,"Financial District","NY","New York","New York","New York",310,1118100,0.00784207679826933,0.0432956984230662,0.115868263473054,0.0529882997835247,0.0696965107539613,"2015-02","2015-Q1",1118100,0,"2015-02"
2015-02-28,"Alum Rock-East Foothills","CA","San Jose","Santa Clara","San Jose",311,577200,0.00891452543261667,0.0206896551724138,0.140035552044243,0.0962907707187268,0.00664693200112931,"2006-12","2006-Q4",616800,-0.0642023346303502,"2005-06"
2015-02-28,"South End","MA","Boston","Suffolk","Boston",312,678900,0.0230560578661844,0.0555037313432836,0.0443008767881864,0.0573923370152389,0.033102113877761,"2015-02","2015-Q1",678900,0,"2015-02"
2015-02-28,"West End","WA","Seattle","Pierce","Tacoma",313,253400,0.00635424940428912,0.0225988700564972,0.042798353909465,0.00725882659923127,0.010308587823193,"2007-05","2007-Q2",289100,-0.123486682808717,"2005-08"
2015-02-28,"Glassell Park","CA","Los Angeles","Los Angeles","Los Angeles",314,591700,0.00921030189322872,0.0276137547759639,0.078367049389466,0.071873436312863,0.0205691283925153,"2015-02","2015-Q1",591700,0,"2015-02"
2015-02-28,"West Side","CA","Los Angeles","Los Angeles","Long Beach",315,351500,0.00572246065808297,0.0109289617486339,0.021505376344086,0.0522326282965975,-0.00781805069740749,"2006-09","2006-Q3",493800,-0.288173349534224,"2004-11"
2015-02-28,"Allston","MA","Boston","Suffolk","Boston",316,357900,0.0144557823129252,0.0382941688424717,0.0838885523924894,0.0533447214874299,0.0194121961525442,"2015-02","2015-Q1",357900,0,"2015-02"
2015-02-28,"North Valleys","NV","Reno","Washoe","Reno",317,181400,0.0145413870246085,0.0413318025258324,0.183300717547293,0.0847110633152597,-0.0305536971093917,"2005-11","2005-Q4",287400,-0.368823938761308,"2004-03"
2015-02-28,"Alexandria Wrest","VA","Washington","Alexandria City","Alexandria",318,251400,0.00519792083166733,0.00882825040128411,0.0182260024301337,0.0146217159933675,-0.0105397629555315,"2005-12","2005-Q4",325700,-0.228124040528093,"2004-09"
2015-02-28,"Tierrasanta","CA","San Diego","San Diego","San Diego",319,567900,0.008882572392965,0.0319825549700164,0.0618922961854899,0.033515699436985,-0.00323453853860955,"2005-09","2005-Q3",591900,-0.0405473897617841,"2004-07"
2015-02-28,"Briarwood","NY","New York","Queens","New York",320,436100,-0.0022878059940517,-0.009763851044505,0.00995831403427513,0.0272209218564472,0.0162161995654571,"2006-12","2006-Q4",515700,-0.154353306185767,"2005-10"
2015-02-28,"Elmwood","PA","Philadelphia","Philadelphia","Philadelphia",321,70000,-0.0084985835694051,-0.0371389270976616,0.0703363914373089,-0.011586139329545,0.00620672274322565,"2007-09","2007-Q3",82400,-0.150485436893204,"2005-10"
2015-02-28,"Haddington-Carroll Park","PA","Philadelphia","Philadelphia","Philadelphia",322,54700,0.00922509225092251,0.055984555984556,-0.0108499095840868,-0.0339162126014078,0.00942904854326732,"2010-05","2010-Q2",65900,-0.169954476479514,"2006-04"
2015-02-28,"Jamaica Plain","MA","Boston","Suffolk","Boston",323,473000,0.0174231017423102,0.0453038674033149,0.0567470956210903,0.057293647403214,0.0175933438629425,"2015-02","2015-Q1",473000,0,"2015-02"
2015-02-28,"Pennsport-Whitman-Queen","PA","Philadelphia","Philadelphia","Philadelphia",324,191400,0.00367068694284216,0.0148462354188759,0.134558387670421,0.02654560379922,0.0542043384081079,"2015-02","2015-Q1",191400,0,"2015-02"
2015-02-28,"Rhawnhurst","PA","Philadelphia","Philadelphia","Philadelphia",325,155000,-0.000644745325596389,-0.00641025641025641,-0.00831733845169546,-0.0188815042737357,-0.0109265149641249,"2006-04","2006-Q2",197200,-0.213995943204868,"2004-09"
2015-02-28,"Fairhill","PA","Philadelphia","Philadelphia","Philadelphia",326,44100,-0.00675675675675676,-0.0264900662251656,0.1025,-0.0130763949544286,,"2010-01","2010-Q1",47400,-0.069620253164557,
2015-02-28,"Reynolds Corners","OH","Toledo","Lucas","Toledo",327,73800,0,-0.0107238605898123,0.0235783633841886,-0.0201336106908012,-0.0323166922958519,"2006-04","2006-Q2",104500,-0.29377990430622,"1998-02"
